UID,global_production,price,slug,main_producers,name,type,id,description,products
protest-against-high-voltage-transmission-lines-in-bhangar-west-bengal,,,land,,Land,,23.0,,
protest-against-high-voltage-transmission-lines-in-bhangar-west-bengal,,,electricity,,Electricity,,15.0,,
afectados-por-el-nemagon-honduras,,,other,,Other,,57.0,,
afectados-por-el-nemagon-honduras,,,fruits-and-vegetables,,Fruits and Vegetables,,19.0,,
b-lead-poisoning-melody-chemical-plant-china,,,other,,Other,,57.0,,
b-lead-poisoning-melody-chemical-plant-china,,,chemical-products,,Chemical products,,50.0,,
b-lead-poisoning-melody-chemical-plant-china,,,lead,,Lead,,24.0,,
b-lead-poisoning-melody-chemical-plant-china,,,zinc,,Zinc,,44.0,,
alcoa-coal-closes-in-anglesea,,,coal,,Coal,,7.0,,
conversione-a-carbone-della-centrale-termoelettrica-enel-di-rossano-calabro,,,natural-gas,,Natural Gas,,29.0,,
conversione-a-carbone-della-centrale-termoelettrica-enel-di-rossano-calabro,,,electricity,,Electricity,,15.0,,
conversione-a-carbone-della-centrale-termoelettrica-enel-di-rossano-calabro,,,charcoal,,Charcoal,,6.0,,
waste-incineration-fuelled-cement-plant-in-montcada-i-reixac-spain,,,domestic-municipal-waste,,Domestic municipal waste,,47.0,,
waste-incineration-fuelled-cement-plant-in-montcada-i-reixac-spain,,,industrial-waste,,Industrial waste,,49.0,,
waste-incineration-fuelled-cement-plant-in-montcada-i-reixac-spain,,,cement,,Cement,,55.0,,
agip-facilty-pollutes-kwale-community-ponds-nigeria,,,crude-oil,,Crude oil,,12.0,,
agip-facilty-pollutes-kwale-community-ponds-nigeria,,,other,,Other,,57.0,,
agip-facilty-pollutes-kwale-community-ponds-nigeria,,,natural-gas,,Natural Gas,,29.0,,
agip-facilty-pollutes-kwale-community-ponds-nigeria,,,electricity,,Electricity,,15.0,,
qaysamani-dam-in-hammana,,,land,,Land,,23.0,,
qaysamani-dam-in-hammana,,,water,,Water,,45.0,,
mineria-de-oro-frisco-de-c-slim-en-tetela-de-ocampo-mexico,,,copper,,Copper,,9.0,,
mineria-de-oro-frisco-de-c-slim-en-tetela-de-ocampo-mexico,,,gold,,Gold,,20.0,,
didipio-gold-and-copper-mine-nueva-vizcaya-philippines,,,copper,,Copper,,9.0,,
didipio-gold-and-copper-mine-nueva-vizcaya-philippines,,,gold,,Gold,,20.0,,
didipio-gold-and-copper-mine-nueva-vizcaya-philippines,,,land,,Land,,23.0,,
sasol-and-others-heavily-pollute-the-vaal-river-and-the-air-across-mpumalanga-south-africa,,,crude-oil,,Crude oil,,12.0,,
sasol-and-others-heavily-pollute-the-vaal-river-and-the-air-across-mpumalanga-south-africa,,,other,,Other,,57.0,,
sasol-and-others-heavily-pollute-the-vaal-river-and-the-air-across-mpumalanga-south-africa,,,industrial-waste,,Industrial waste,,49.0,,
sasol-and-others-heavily-pollute-the-vaal-river-and-the-air-across-mpumalanga-south-africa,,,chemical-products,,Chemical products,,50.0,,
sasol-and-others-heavily-pollute-the-vaal-river-and-the-air-across-mpumalanga-south-africa,,,natural-gas,,Natural Gas,,29.0,,
sasol-and-others-heavily-pollute-the-vaal-river-and-the-air-across-mpumalanga-south-africa,,,carbon-offsets,,Carbon offsets,,4.0,,
sasol-and-others-heavily-pollute-the-vaal-river-and-the-air-across-mpumalanga-south-africa,,,electricity,,Electricity,,15.0,,
sasol-and-others-heavily-pollute-the-vaal-river-and-the-air-across-mpumalanga-south-africa,,,coal,,Coal,,7.0,,
chemical-industry-in-flix-tarragona-spain,,,other,,Other,,57.0,,
chemical-industry-in-flix-tarragona-spain,,,pesticides,,Pesticides,,51.0,,
chemical-industry-in-flix-tarragona-spain,,,chemical-products,,Chemical products,,50.0,,
pdvsa-y-escasez-de-agua-en-san-diego-de-cabrutica,,,crude-oil,,Crude oil,,12.0,,
land-grabbing-and-tiaa-pension-fund-speculation-in-maranhao-and-piaui-brazil,,,eucalyptus,,Eucalyptus,,17.0,,
land-grabbing-and-tiaa-pension-fund-speculation-in-maranhao-and-piaui-brazil,,,land,,Land,,23.0,,
land-grabbing-and-tiaa-pension-fund-speculation-in-maranhao-and-piaui-brazil,,,soybeans,,Soybeans,,39.0,,
land-grabbing-and-tiaa-pension-fund-speculation-in-maranhao-and-piaui-brazil,,,corn-maize,,Corn/Maize,,10.0,,
construccion-de-torres-electricas-en-parques-naturales-barbas-bremen-y-la-marcada-colombia,,,electricity,,Electricity,,15.0,,
jaypee-cement-plant-in-hp-india,,,land,,Land,,23.0,,
jaypee-cement-plant-in-hp-india,,,cement,,Cement,,55.0,,
order-81s-effect-on-agriculture,,,other,,Other,,57.0,,
order-81s-effect-on-agriculture,,,wheat,,Wheat,,43.0,,
order-81s-effect-on-agriculture,,,biological-resources,,Biological resources,,46.0,,
order-81s-effect-on-agriculture,,,fruits-and-vegetables,,Fruits and Vegetables,,19.0,,
order-81s-effect-on-agriculture,,,rice,,Rice,,34.0,,
azura-edo-independent-power-project-impacts-community-people-in-edo-state,,,land,,Land,,23.0,,
azura-edo-independent-power-project-impacts-community-people-in-edo-state,,,electricity,,Electricity,,15.0,,
mina-de-grupo-mexico-en-el-valle-de-los-cirios-baja-california-mexico,,,copper,,Copper,,9.0,,
mina-de-grupo-mexico-en-el-valle-de-los-cirios-baja-california-mexico,,,gold,,Gold,,20.0,,
mina-de-grupo-mexico-en-el-valle-de-los-cirios-baja-california-mexico,,,silver,,Silver,,38.0,,
stewart-air-national-guard-base-pfa-contamination-of-city-of-newburghs-primary-water-source-washington-lake,,,other,,Other,,57.0,,
stewart-air-national-guard-base-pfa-contamination-of-city-of-newburghs-primary-water-source-washington-lake,,,water,,Water,,45.0,,
bhopal-gas-tragedy-india,,,pesticides,,Pesticides,,51.0,,
bhopal-gas-tragedy-india,,,chemical-products,,Chemical products,,50.0,,
sompeta-power-plant,,,land,,Land,,23.0,,
sompeta-power-plant,,,coal,,Coal,,7.0,,
illegal-sand-mining-in-the-chakki-riverbed-himachal-pradesh,,,water,,Water,,45.0,,
illegal-sand-mining-in-the-chakki-riverbed-himachal-pradesh,,,sand-gravel,,"Sand, gravel",,36.0,,
keystone-xl-in-nebraska,,,crude-oil,,Crude oil,,12.0,,
keystone-xl-in-nebraska,,,land,,Land,,23.0,,
keystone-xl-in-nebraska,,,water,,Water,,45.0,,
jalaur-river-mega-dam-project-philippines,,,land,,Land,,23.0,,
jalaur-river-mega-dam-project-philippines,,,water,,Water,,45.0,,
nemmeli-desalination-plant,,,water,,Water,,45.0,,
tau-taa-wana-indigenous-vs-pt-ksl-oil-palm-company-sulawesi-indonesia,,,palm-oil,,Palm oil,,30.0,,
tau-taa-wana-indigenous-vs-pt-ksl-oil-palm-company-sulawesi-indonesia,,,land,,Land,,23.0,,
atotonilco-de-tula-vs-incineracion-de-residuos-solidos-urbanos-en-la-planta-de-cemex-atotonilco,,,domestic-municipal-waste,,Domestic municipal waste,,47.0,,
atotonilco-de-tula-vs-incineracion-de-residuos-solidos-urbanos-en-la-planta-de-cemex-atotonilco,,,industrial-waste,,Industrial waste,,49.0,,
atotonilco-de-tula-vs-incineracion-de-residuos-solidos-urbanos-en-la-planta-de-cemex-atotonilco,,,cement,,Cement,,55.0,,
lin-yuan-eventtaiwan,,,crude-oil,,Crude oil,,12.0,,
lin-yuan-eventtaiwan,,,chemical-products,,Chemical products,,50.0,,
yaigoje-apaporis,,,gold,,Gold,,20.0,,
cobre-en-el-valle-de-putaendo-proyecto-vizcachitas,,,copper,,Copper,,9.0,,
cobre-en-el-valle-de-putaendo-proyecto-vizcachitas,,,other,,Other,,57.0,,
cobre-en-el-valle-de-putaendo-proyecto-vizcachitas,,,silver,,Silver,,38.0,,
dojura-choco-colombia,,,copper,,Copper,,9.0,,
dojura-choco-colombia,,,gold,,Gold,,20.0,,
dojura-choco-colombia,,,uranium,,Uranium,,42.0,,
shingle-mountain,,,industrial-waste,,Industrial waste,,49.0,,
shingle-mountain,,,asphalt,,Asphalt,,3.0,,
reforestation-by-fondation-seguin-in-haiti,,,land,,Land,,23.0,,
reforestation-by-fondation-seguin-in-haiti,,,charcoal,,Charcoal,,6.0,,
reforestation-by-fondation-seguin-in-haiti,,,biological-resources,,Biological resources,,46.0,,
reforestation-by-fondation-seguin-in-haiti,,,timber,,Timber,,53.0,,
struggle-for-community-rights-in-the-protected-areas-of-biligiri-ranganatha-temple-brt-india,,,tourism-services,,Tourism services,,54.0,,
struggle-for-community-rights-in-the-protected-areas-of-biligiri-ranganatha-temple-brt-india,,,ecosystem-services,,Ecosystem Services,,56.0,,
struggle-for-community-rights-in-the-protected-areas-of-biligiri-ranganatha-temple-brt-india,,,land,,Land,,23.0,,
marmara-lake-endangered-ecosystem-turkey,,,fish,,Fish,,18.0,,
marmara-lake-endangered-ecosystem-turkey,,,land,,Land,,23.0,,
marmara-lake-endangered-ecosystem-turkey,,,water,,Water,,45.0,,
chumbivilcas-against-hudbay-peru,,,copper,,Copper,,9.0,,
chumbivilcas-against-hudbay-peru,,,other,,Other,,57.0,,
chumbivilcas-against-hudbay-peru,,,gold,,Gold,,20.0,,
chumbivilcas-against-hudbay-peru,,,silver,,Silver,,38.0,,
graphite-mining-in-ambohitsy-haut-madagascar,,,other,,Other,,57.0,,
presa-las-cruces-nayarit-afectacion-de-pueblos-coras-o-nayeri,,,ecosystem-services,,Ecosystem Services,,56.0,,
presa-las-cruces-nayarit-afectacion-de-pueblos-coras-o-nayeri,,,fish,,Fish,,18.0,,
presa-las-cruces-nayarit-afectacion-de-pueblos-coras-o-nayeri,,,land,,Land,,23.0,,
presa-las-cruces-nayarit-afectacion-de-pueblos-coras-o-nayeri,,,electricity,,Electricity,,15.0,,
presa-las-cruces-nayarit-afectacion-de-pueblos-coras-o-nayeri,,,sand-gravel,,"Sand, gravel",,36.0,,
presa-las-cruces-nayarit-afectacion-de-pueblos-coras-o-nayeri,,,timber,,Timber,,53.0,,
frances-double-jeux-of-destabilization-and-militarization-in-malis-oil-rich-taoudeni-bassin,,,crude-oil,,Crude oil,,12.0,,
frances-double-jeux-of-destabilization-and-militarization-in-malis-oil-rich-taoudeni-bassin,,,land,,Land,,23.0,,
frances-double-jeux-of-destabilization-and-militarization-in-malis-oil-rich-taoudeni-bassin,,,natural-gas,,Natural Gas,,29.0,,
frances-double-jeux-of-destabilization-and-militarization-in-malis-oil-rich-taoudeni-bassin,,,water,,Water,,45.0,,
campesinos-de-periban-contra-huertas-aguacateras-y-canones-antigranizo,,,land,,Land,,23.0,,
campesinos-de-periban-contra-huertas-aguacateras-y-canones-antigranizo,,,fruits-and-vegetables,,Fruits and Vegetables,,19.0,,
refinaria-presidente-bernardes-vale-da-morte-cubatao-sao-paulo-brazil,,,chemical-products,,Chemical products,,50.0,,
planned-shell-ultra-city-in-johannesburg-south-africa,,,crude-oil,,Crude oil,,12.0,,
planned-shell-ultra-city-in-johannesburg-south-africa,,,natural-gas,,Natural Gas,,29.0,,
giza-north-power-plant-egypt,,,natural-gas,,Natural Gas,,29.0,,
giza-north-power-plant-egypt,,,electricity,,Electricity,,15.0,,
hydrocarbon-extraction-by-oil-and-natural-gas-corporation-ongc-kathiramnagalam-tamil-nadu,,,crude-oil,,Crude oil,,12.0,,
hydrocarbon-extraction-by-oil-and-natural-gas-corporation-ongc-kathiramnagalam-tamil-nadu,,,natural-gas,,Natural Gas,,29.0,,
the-farm-of-a-thousand-cows,,,other,,Other,,57.0,,
the-farm-of-a-thousand-cows,,,biological-resources,,Biological resources,,46.0,,
the-farm-of-a-thousand-cows,,,manufactured-products,,Manufactured Products,,27.0,,
the-farm-of-a-thousand-cows,,,live-animals,,Live Animals,,26.0,,
proyecto-turistico-nuevo-vallarta-mexico,,,tourism-services,,Tourism services,,54.0,,
proyecto-turistico-nuevo-vallarta-mexico,,,land,,Land,,23.0,,
rancho-seco-nuclear-generating-station,,,electricity,,Electricity,,15.0,,
takovo-mora,,,crude-oil,,Crude oil,,12.0,,
hanhikivi-nuclear-power-plant-pyhajoki-finland,,,other,,Other,,57.0,,
hanhikivi-nuclear-power-plant-pyhajoki-finland,,,electricity,,Electricity,,15.0,,
dona-ines-de-collahuasi-chile,,,copper,,Copper,,9.0,,
dona-ines-de-collahuasi-chile,,,other,,Other,,57.0,,
hul-12-small-hydropower-project-hp-india,,,carbon-offsets,,Carbon offsets,,4.0,,
hul-12-small-hydropower-project-hp-india,,,electricity,,Electricity,,15.0,,
hul-12-small-hydropower-project-hp-india,,,water,,Water,,45.0,,
il-nodo-ferroviario-alta-velocita-di-firenze,,,land,,Land,,23.0,,
il-nodo-ferroviario-alta-velocita-di-firenze,,,cement,,Cement,,55.0,,
il-nodo-ferroviario-alta-velocita-di-firenze,,,sand-gravel,,"Sand, gravel",,36.0,,
el-trasvase-de-las-aguas-del-lago-de-valencia,,,industrial-waste,,Industrial waste,,49.0,,
el-trasvase-de-las-aguas-del-lago-de-valencia,,,water,,Water,,45.0,,
gazprom-neft-halabja-block,,,crude-oil,,Crude oil,,12.0,,
namibia-agriculture-and-renewables-caparo-farming-project-in-caprivini-namibia,,,jatropha,,Jatropha,,22.0,,
namibia-agriculture-and-renewables-caparo-farming-project-in-caprivini-namibia,,,other,,Other,,57.0,,
namibia-agriculture-and-renewables-caparo-farming-project-in-caprivini-namibia,,,land,,Land,,23.0,,
namibia-agriculture-and-renewables-caparo-farming-project-in-caprivini-namibia,,,wheat,,Wheat,,43.0,,
namibia-agriculture-and-renewables-caparo-farming-project-in-caprivini-namibia,,,water,,Water,,45.0,,
m-excessive-mining-makes-farmers-lose-their-livelihoods-henan-china,,,land,,Land,,23.0,,
m-excessive-mining-makes-farmers-lose-their-livelihoods-henan-china,,,coal,,Coal,,7.0,,
mauritanias-offshore-oil-production,,,crude-oil,,Crude oil,,12.0,,
mauritanias-offshore-oil-production,,,natural-gas,,Natural Gas,,29.0,,
general-iron,,,recycled-metals,,Recycled Metals,,33.0,,
post-disaster-typhoon-yolanda-recovery-process-fossil-fuels-climate-change-conflict,,,carbon-offsets,,Carbon offsets,,4.0,,
sanitary-sewage-on-varna-beach-bulgaria,,,other,,Other,,57.0,,
sanitary-sewage-on-varna-beach-bulgaria,,,tourism-services,,Tourism services,,54.0,,
sanitary-sewage-on-varna-beach-bulgaria,,,water,,Water,,45.0,,
welspun-energy-thermal-power-plant-at-mirzapur-uttar-pradesh,,,land,,Land,,23.0,,
welspun-energy-thermal-power-plant-at-mirzapur-uttar-pradesh,,,electricity,,Electricity,,15.0,,
welspun-energy-thermal-power-plant-at-mirzapur-uttar-pradesh,,,coal,,Coal,,7.0,,
welspun-energy-thermal-power-plant-at-mirzapur-uttar-pradesh,,,water,,Water,,45.0,,
arctic-diesel-leak-in-norilsk-russia,,,crude-oil,,Crude oil,,12.0,,
arctic-diesel-leak-in-norilsk-russia,,,other,,Other,,57.0,,
arctic-diesel-leak-in-norilsk-russia,,,rare-metals,,Rare metals,,32.0,,
northwest-florida-beaches-airport,,,other,,Other,,57.0,,
northwest-florida-beaches-airport,,,land,,Land,,23.0,,
northwest-florida-beaches-airport,,,water,,Water,,45.0,,
contaminacion-por-relleno-sanitario-en-comunidad-de-puerto-rico-ecuador,,,domestic-municipal-waste,,Domestic municipal waste,,47.0,,
contaminacion-por-relleno-sanitario-en-comunidad-de-puerto-rico-ecuador,,,other,,Other,,57.0,,
almost-a-hundred-roma-set-up-camp-alongside-the-m50-motorway-and-ended-up-being-deported-in-dublin-ireland,,,land,,Land,,23.0,,
almost-a-hundred-roma-set-up-camp-alongside-the-m50-motorway-and-ended-up-being-deported-in-dublin-ireland,,,electricity,,Electricity,,15.0,,
almost-a-hundred-roma-set-up-camp-alongside-the-m50-motorway-and-ended-up-being-deported-in-dublin-ireland,,,water,,Water,,45.0,,
east-river-park,,,land,,Land,,23.0,,
rio-usuchuma-amenazado-por-contaminacion-de-proyecto-minero-pucamarca-peru,,,gold,,Gold,,20.0,,
lafarge-cement,,,land,,Land,,23.0,,
lafarge-cement,,,cement,,Cement,,55.0,,
lafarge-cement,,,water,,Water,,45.0,,
tolda-fria,,,gold,,Gold,,20.0,,
forbifart-stockholm-sweden,,,other,,Other,,57.0,,
subernarekha-multipurpose-project-icha-dam-jharkhand-india,,,land,,Land,,23.0,,
subernarekha-multipurpose-project-icha-dam-jharkhand-india,,,electricity,,Electricity,,15.0,,
subernarekha-multipurpose-project-icha-dam-jharkhand-india,,,water,,Water,,45.0,,
naameh-landfill-lebanon,,,domestic-municipal-waste,,Domestic municipal waste,,47.0,,
electrical-highway-in-northeast-catalonia-spain,,,other,,Other,,57.0,,
electrical-highway-in-northeast-catalonia-spain,,,electricity,,Electricity,,15.0,,
puente-vehicular-periferico-oriente,,,land,,Land,,23.0,,
puente-vehicular-periferico-oriente,,,water,,Water,,45.0,,
itai-itai,,,other,,Other,,57.0,,
itai-itai,,,zinc,,Zinc,,44.0,,
displacement-of-waste-pickers-through-la-chureca-dumpsite-enclosure-managua-nicaragua,,,domestic-municipal-waste,,Domestic municipal waste,,47.0,,
displacement-of-waste-pickers-through-la-chureca-dumpsite-enclosure-managua-nicaragua,,,recycled-metals,,Recycled Metals,,33.0,,
baquio-dam-failure-henan-china,,,electricity,,Electricity,,15.0,,
baquio-dam-failure-henan-china,,,water,,Water,,45.0,,
mossville-louisiana-environmental-racism-united-states,,,crude-oil,,Crude oil,,12.0,,
mossville-louisiana-environmental-racism-united-states,,,other,,Other,,57.0,,
mossville-louisiana-environmental-racism-united-states,,,chemical-products,,Chemical products,,50.0,,
mossville-louisiana-environmental-racism-united-states,,,natural-gas,,Natural Gas,,29.0,,
mossville-louisiana-environmental-racism-united-states,,,electricity,,Electricity,,15.0,,
mossville-louisiana-environmental-racism-united-states,,,coal,,Coal,,7.0,,
shandong-silver-hawk-chemical-fiber-co-ltd-viscose-plant-china,,,other,,Other,,57.0,,
shandong-silver-hawk-chemical-fiber-co-ltd-viscose-plant-china,,,industrial-waste,,Industrial waste,,49.0,,
shandong-silver-hawk-chemical-fiber-co-ltd-viscose-plant-china,,,chemical-products,,Chemical products,,50.0,,
shandong-silver-hawk-chemical-fiber-co-ltd-viscose-plant-china,,,water,,Water,,45.0,,
el-naranjal-veracruz-mexico,,,land,,Land,,23.0,,
el-naranjal-veracruz-mexico,,,electricity,,Electricity,,15.0,,
el-naranjal-veracruz-mexico,,,water,,Water,,45.0,,
coal-fired-thermal-power-plant-in-porto-romano-albania,,,coal,,Coal,,7.0,,
bujagali-hydropower-project-uganda,,,other,,Other,,57.0,,
bujagali-hydropower-project-uganda,,,electricity,,Electricity,,15.0,,
acid-tar-ponds-in-incukalns-latvia,,,chemical-products,,Chemical products,,50.0,,
reserva-forestal-imataca-region-guayana-de-venezuela,,,ecosystem-services,,Ecosystem Services,,56.0,,
reserva-forestal-imataca-region-guayana-de-venezuela,,,gold,,Gold,,20.0,,
reserva-forestal-imataca-region-guayana-de-venezuela,,,land,,Land,,23.0,,
reserva-forestal-imataca-region-guayana-de-venezuela,,,diamonds,,Diamonds,,14.0,,
reserva-forestal-imataca-region-guayana-de-venezuela,,,timber,,Timber,,53.0,,
floricultura-en-la-sabana-de-bogota-colombia,,,cut-flowers,,Cut flowers,,13.0,,
proyecto-gramalote-antioquia-colombia,,,other,,Other,,57.0,,
proyecto-gramalote-antioquia-colombia,,,gold,,Gold,,20.0,,
gmos-ban-croatia,,,other,,Other,,57.0,,
gmos-ban-croatia,,,fruits-and-vegetables,,Fruits and Vegetables,,19.0,,
gmos-ban-croatia,,,corn-maize,,Corn/Maize,,10.0,,
indian-nations-and-wolf-hunting,,,live-animals,,Live Animals,,26.0,,
proyecto-central-hidroelectrica-aguas-calientes-chile,,,electricity,,Electricity,,15.0,,
proyecto-central-hidroelectrica-aguas-calientes-chile,,,water,,Water,,45.0,,
friends-of-nature-sued-state-grid-for-refusing-to-purchase-clean-energy-in-gansu-china,,,electricity,,Electricity,,15.0,,
friends-of-nature-sued-state-grid-for-refusing-to-purchase-clean-energy-in-gansu-china,,,coal,,Coal,,7.0,,
proposed-nuclear-waste-dump-located-on-indigenous-territory-in-saskatchewan,,,industrial-waste,,Industrial waste,,49.0,,
proposed-nuclear-waste-dump-located-on-indigenous-territory-in-saskatchewan,,,uranium,,Uranium,,42.0,,
quebrada-la-lata-magdalena-colombia,,,other,,Other,,57.0,,
quebrada-la-lata-magdalena-colombia,,,land,,Land,,23.0,,
quebrada-la-lata-magdalena-colombia,,,sand-gravel,,"Sand, gravel",,36.0,,
dragons-blood-tree-biopiracy-shaman-pharmaceuticals-in-the-amazon-ecuador,,,other,,Other,,57.0,,
dragons-blood-tree-biopiracy-shaman-pharmaceuticals-in-the-amazon-ecuador,,,biological-resources,,Biological resources,,46.0,,
covanta-fairfax-trash-incinerator-in-lorton-virginia,,,domestic-municipal-waste,,Domestic municipal waste,,47.0,,
covanta-fairfax-trash-incinerator-in-lorton-virginia,,,electricity,,Electricity,,15.0,,
tortum-bagbasi-hydroelectric-power-plant-turkey,,,other,,Other,,57.0,,
tortum-bagbasi-hydroelectric-power-plant-turkey,,,land,,Land,,23.0,,
tortum-bagbasi-hydroelectric-power-plant-turkey,,,electricity,,Electricity,,15.0,,
tortum-bagbasi-hydroelectric-power-plant-turkey,,,biological-resources,,Biological resources,,46.0,,
tortum-bagbasi-hydroelectric-power-plant-turkey,,,live-animals,,Live Animals,,26.0,,
tortum-bagbasi-hydroelectric-power-plant-turkey,,,water,,Water,,45.0,,
tortum-bagbasi-hydroelectric-power-plant-turkey,,,fruits-and-vegetables,,Fruits and Vegetables,,19.0,,
