UID,languages
oil-extraction-at-numto-nature-preserve,en
oil-extraction-at-numto-nature-preserve,it
oil-extraction-at-numto-nature-preserve,tr
oil-extraction-at-numto-nature-preserve,fr
oil-extraction-at-numto-nature-preserve,ar
oil-extraction-at-numto-nature-preserve,es
oil-extraction-at-numto-nature-preserve,cn
bosques-de-bahia-solano-colombia,en
bosques-de-bahia-solano-colombia,it
bosques-de-bahia-solano-colombia,fr
bosques-de-bahia-solano-colombia,cn
bosques-de-bahia-solano-colombia,ar
bosques-de-bahia-solano-colombia,es
bosques-de-bahia-solano-colombia,tr
astro-agro-lestari-aal-indonesia,cn
astro-agro-lestari-aal-indonesia,tr
astro-agro-lestari-aal-indonesia,fr
astro-agro-lestari-aal-indonesia,it
astro-agro-lestari-aal-indonesia,ar
astro-agro-lestari-aal-indonesia,en
astro-agro-lestari-aal-indonesia,es
relleno-sanitario-parque-industrial-santodomingo-colombia,en
relleno-sanitario-parque-industrial-santodomingo-colombia,fr
relleno-sanitario-parque-industrial-santodomingo-colombia,tr
relleno-sanitario-parque-industrial-santodomingo-colombia,cn
relleno-sanitario-parque-industrial-santodomingo-colombia,it
relleno-sanitario-parque-industrial-santodomingo-colombia,es
relleno-sanitario-parque-industrial-santodomingo-colombia,ar
almond-leaf-scorch-in-alicante,tr
almond-leaf-scorch-in-alicante,en
almond-leaf-scorch-in-alicante,es
almond-leaf-scorch-in-alicante,cn
almond-leaf-scorch-in-alicante,ar
almond-leaf-scorch-in-alicante,it
almond-leaf-scorch-in-alicante,fr
oil-drilling-in-anwr-usa,en
oil-drilling-in-anwr-usa,cn
oil-drilling-in-anwr-usa,ar
oil-drilling-in-anwr-usa,tr
oil-drilling-in-anwr-usa,fr
oil-drilling-in-anwr-usa,es
oil-drilling-in-anwr-usa,it
sundarban-tiger-reserve,en
sundarban-tiger-reserve,cn
sundarban-tiger-reserve,es
sundarban-tiger-reserve,fr
sundarban-tiger-reserve,ar
sundarban-tiger-reserve,it
sundarban-tiger-reserve,tr
mobilization-against-the-gold-mining-bombore-project-by-orezon-burkina-faso,en
mobilization-against-the-gold-mining-bombore-project-by-orezon-burkina-faso,it
mobilization-against-the-gold-mining-bombore-project-by-orezon-burkina-faso,tr
mobilization-against-the-gold-mining-bombore-project-by-orezon-burkina-faso,cn
mobilization-against-the-gold-mining-bombore-project-by-orezon-burkina-faso,ar
mobilization-against-the-gold-mining-bombore-project-by-orezon-burkina-faso,es
mobilization-against-the-gold-mining-bombore-project-by-orezon-burkina-faso,fr
rhino-poaching-in-the-balule-nature-reserve-in-south-africas-greater-kruger-national-park,tr
rhino-poaching-in-the-balule-nature-reserve-in-south-africas-greater-kruger-national-park,es
rhino-poaching-in-the-balule-nature-reserve-in-south-africas-greater-kruger-national-park,cn
rhino-poaching-in-the-balule-nature-reserve-in-south-africas-greater-kruger-national-park,en
rhino-poaching-in-the-balule-nature-reserve-in-south-africas-greater-kruger-national-park,fr
rhino-poaching-in-the-balule-nature-reserve-in-south-africas-greater-kruger-national-park,it
rhino-poaching-in-the-balule-nature-reserve-in-south-africas-greater-kruger-national-park,ar
shell-chevron-canalization-devastes-tsekelewu-community,en
shell-chevron-canalization-devastes-tsekelewu-community,cn
shell-chevron-canalization-devastes-tsekelewu-community,tr
shell-chevron-canalization-devastes-tsekelewu-community,ar
shell-chevron-canalization-devastes-tsekelewu-community,it
shell-chevron-canalization-devastes-tsekelewu-community,es
shell-chevron-canalization-devastes-tsekelewu-community,fr
militerization-of-yemen-ngl-gas-liquefacation-site,it
militerization-of-yemen-ngl-gas-liquefacation-site,fr
militerization-of-yemen-ngl-gas-liquefacation-site,cn
militerization-of-yemen-ngl-gas-liquefacation-site,en
militerization-of-yemen-ngl-gas-liquefacation-site,ar
militerization-of-yemen-ngl-gas-liquefacation-site,es
militerization-of-yemen-ngl-gas-liquefacation-site,tr
gidawom-mining-case,en
gidawom-mining-case,tr
gidawom-mining-case,ar
gidawom-mining-case,es
gidawom-mining-case,it
gidawom-mining-case,cn
gidawom-mining-case,fr
iter-reactor-france,en
iter-reactor-france,tr
iter-reactor-france,es
iter-reactor-france,fr
iter-reactor-france,ar
iter-reactor-france,it
iter-reactor-france,cn
dominga,en
dominga,it
dominga,es
dominga,fr
dominga,ar
dominga,cn
dominga,tr
multiple-gas-explosion-in-egiland-nigeria,en
multiple-gas-explosion-in-egiland-nigeria,es
multiple-gas-explosion-in-egiland-nigeria,it
multiple-gas-explosion-in-egiland-nigeria,fr
multiple-gas-explosion-in-egiland-nigeria,cn
multiple-gas-explosion-in-egiland-nigeria,ar
multiple-gas-explosion-in-egiland-nigeria,tr
girye-ultra-mega-power-project-maharashtra-india,it
girye-ultra-mega-power-project-maharashtra-india,ar
girye-ultra-mega-power-project-maharashtra-india,cn
girye-ultra-mega-power-project-maharashtra-india,tr
girye-ultra-mega-power-project-maharashtra-india,fr
girye-ultra-mega-power-project-maharashtra-india,en
girye-ultra-mega-power-project-maharashtra-india,es
sierras-de-tandil,en
sierras-de-tandil,it
sierras-de-tandil,tr
sierras-de-tandil,cn
sierras-de-tandil,ar
sierras-de-tandil,fr
sierras-de-tandil,es
vales-giant-s11d-iron-ore-project-in-carajas-para-brazil,cn
vales-giant-s11d-iron-ore-project-in-carajas-para-brazil,tr
vales-giant-s11d-iron-ore-project-in-carajas-para-brazil,es
vales-giant-s11d-iron-ore-project-in-carajas-para-brazil,fr
vales-giant-s11d-iron-ore-project-in-carajas-para-brazil,it
vales-giant-s11d-iron-ore-project-in-carajas-para-brazil,en
vales-giant-s11d-iron-ore-project-in-carajas-para-brazil,ar
toxic-waste-incinerator-in-east-liverpool-ohio-united-states,en
toxic-waste-incinerator-in-east-liverpool-ohio-united-states,ar
toxic-waste-incinerator-in-east-liverpool-ohio-united-states,es
toxic-waste-incinerator-in-east-liverpool-ohio-united-states,tr
toxic-waste-incinerator-in-east-liverpool-ohio-united-states,fr
toxic-waste-incinerator-in-east-liverpool-ohio-united-states,cn
toxic-waste-incinerator-in-east-liverpool-ohio-united-states,it
usina-trapiche-sirinhaem-pernambuco-brazil,en
usina-trapiche-sirinhaem-pernambuco-brazil,fr
usina-trapiche-sirinhaem-pernambuco-brazil,es
usina-trapiche-sirinhaem-pernambuco-brazil,tr
usina-trapiche-sirinhaem-pernambuco-brazil,ar
usina-trapiche-sirinhaem-pernambuco-brazil,cn
usina-trapiche-sirinhaem-pernambuco-brazil,it
swanson-occupation-canada,en
swanson-occupation-canada,ar
swanson-occupation-canada,es
swanson-occupation-canada,cn
swanson-occupation-canada,fr
swanson-occupation-canada,tr
swanson-occupation-canada,it
anglo-platinum-mogalakwena-mine-tailings-dam-in-limpopo-south-africa,cn
anglo-platinum-mogalakwena-mine-tailings-dam-in-limpopo-south-africa,fr
anglo-platinum-mogalakwena-mine-tailings-dam-in-limpopo-south-africa,en
anglo-platinum-mogalakwena-mine-tailings-dam-in-limpopo-south-africa,ar
anglo-platinum-mogalakwena-mine-tailings-dam-in-limpopo-south-africa,it
anglo-platinum-mogalakwena-mine-tailings-dam-in-limpopo-south-africa,es
anglo-platinum-mogalakwena-mine-tailings-dam-in-limpopo-south-africa,tr
lago-lleu-lleu-chile,en
lago-lleu-lleu-chile,tr
lago-lleu-lleu-chile,fr
lago-lleu-lleu-chile,it
lago-lleu-lleu-chile,ar
lago-lleu-lleu-chile,cn
lago-lleu-lleu-chile,es
proposed-national-radioactive-waste-management-facility-south-australia,fr
proposed-national-radioactive-waste-management-facility-south-australia,en
proposed-national-radioactive-waste-management-facility-south-australia,es
proposed-national-radioactive-waste-management-facility-south-australia,it
proposed-national-radioactive-waste-management-facility-south-australia,ar
proposed-national-radioactive-waste-management-facility-south-australia,tr
proposed-national-radioactive-waste-management-facility-south-australia,cn
hotel-in-la-tejita,cn
hotel-in-la-tejita,fr
hotel-in-la-tejita,ar
hotel-in-la-tejita,tr
hotel-in-la-tejita,en
hotel-in-la-tejita,it
hotel-in-la-tejita,es
distruzione-e-cementificazione-del-bosco-ai-prati-di-caprara,fr
distruzione-e-cementificazione-del-bosco-ai-prati-di-caprara,cn
distruzione-e-cementificazione-del-bosco-ai-prati-di-caprara,tr
distruzione-e-cementificazione-del-bosco-ai-prati-di-caprara,ar
distruzione-e-cementificazione-del-bosco-ai-prati-di-caprara,it
distruzione-e-cementificazione-del-bosco-ai-prati-di-caprara,es
protest-against-high-voltage-transmission-lines-in-bhangar-west-bengal,fr
protest-against-high-voltage-transmission-lines-in-bhangar-west-bengal,it
protest-against-high-voltage-transmission-lines-in-bhangar-west-bengal,es
protest-against-high-voltage-transmission-lines-in-bhangar-west-bengal,tr
protest-against-high-voltage-transmission-lines-in-bhangar-west-bengal,ar
protest-against-high-voltage-transmission-lines-in-bhangar-west-bengal,en
protest-against-high-voltage-transmission-lines-in-bhangar-west-bengal,cn
afectados-por-el-nemagon-honduras,en
afectados-por-el-nemagon-honduras,cn
afectados-por-el-nemagon-honduras,fr
afectados-por-el-nemagon-honduras,ar
afectados-por-el-nemagon-honduras,it
afectados-por-el-nemagon-honduras,tr
afectados-por-el-nemagon-honduras,es
b-lead-poisoning-melody-chemical-plant-china,en
b-lead-poisoning-melody-chemical-plant-china,tr
b-lead-poisoning-melody-chemical-plant-china,fr
b-lead-poisoning-melody-chemical-plant-china,cn
b-lead-poisoning-melody-chemical-plant-china,es
b-lead-poisoning-melody-chemical-plant-china,ar
b-lead-poisoning-melody-chemical-plant-china,it
alcoa-coal-closes-in-anglesea,en
alcoa-coal-closes-in-anglesea,it
alcoa-coal-closes-in-anglesea,cn
alcoa-coal-closes-in-anglesea,fr
alcoa-coal-closes-in-anglesea,tr
alcoa-coal-closes-in-anglesea,es
alcoa-coal-closes-in-anglesea,ar
conversione-a-carbone-della-centrale-termoelettrica-enel-di-rossano-calabro,ar
conversione-a-carbone-della-centrale-termoelettrica-enel-di-rossano-calabro,it
conversione-a-carbone-della-centrale-termoelettrica-enel-di-rossano-calabro,tr
conversione-a-carbone-della-centrale-termoelettrica-enel-di-rossano-calabro,fr
conversione-a-carbone-della-centrale-termoelettrica-enel-di-rossano-calabro,cn
conversione-a-carbone-della-centrale-termoelettrica-enel-di-rossano-calabro,es
waste-incineration-fuelled-cement-plant-in-montcada-i-reixac-spain,it
waste-incineration-fuelled-cement-plant-in-montcada-i-reixac-spain,tr
waste-incineration-fuelled-cement-plant-in-montcada-i-reixac-spain,es
waste-incineration-fuelled-cement-plant-in-montcada-i-reixac-spain,en
waste-incineration-fuelled-cement-plant-in-montcada-i-reixac-spain,cn
waste-incineration-fuelled-cement-plant-in-montcada-i-reixac-spain,fr
waste-incineration-fuelled-cement-plant-in-montcada-i-reixac-spain,ar
agip-facilty-pollutes-kwale-community-ponds-nigeria,en
agip-facilty-pollutes-kwale-community-ponds-nigeria,fr
agip-facilty-pollutes-kwale-community-ponds-nigeria,ar
agip-facilty-pollutes-kwale-community-ponds-nigeria,tr
agip-facilty-pollutes-kwale-community-ponds-nigeria,cn
agip-facilty-pollutes-kwale-community-ponds-nigeria,it
agip-facilty-pollutes-kwale-community-ponds-nigeria,es
qaysamani-dam-in-hammana,fr
qaysamani-dam-in-hammana,tr
qaysamani-dam-in-hammana,ar
qaysamani-dam-in-hammana,it
qaysamani-dam-in-hammana,en
qaysamani-dam-in-hammana,es
qaysamani-dam-in-hammana,cn
mineria-de-oro-frisco-de-c-slim-en-tetela-de-ocampo-mexico,it
mineria-de-oro-frisco-de-c-slim-en-tetela-de-ocampo-mexico,en
mineria-de-oro-frisco-de-c-slim-en-tetela-de-ocampo-mexico,fr
mineria-de-oro-frisco-de-c-slim-en-tetela-de-ocampo-mexico,tr
mineria-de-oro-frisco-de-c-slim-en-tetela-de-ocampo-mexico,cn
mineria-de-oro-frisco-de-c-slim-en-tetela-de-ocampo-mexico,ar
mineria-de-oro-frisco-de-c-slim-en-tetela-de-ocampo-mexico,es
didipio-gold-and-copper-mine-nueva-vizcaya-philippines,cn
didipio-gold-and-copper-mine-nueva-vizcaya-philippines,it
didipio-gold-and-copper-mine-nueva-vizcaya-philippines,ar
didipio-gold-and-copper-mine-nueva-vizcaya-philippines,fr
didipio-gold-and-copper-mine-nueva-vizcaya-philippines,es
didipio-gold-and-copper-mine-nueva-vizcaya-philippines,en
didipio-gold-and-copper-mine-nueva-vizcaya-philippines,tr
sasol-and-others-heavily-pollute-the-vaal-river-and-the-air-across-mpumalanga-south-africa,cn
sasol-and-others-heavily-pollute-the-vaal-river-and-the-air-across-mpumalanga-south-africa,tr
sasol-and-others-heavily-pollute-the-vaal-river-and-the-air-across-mpumalanga-south-africa,it
sasol-and-others-heavily-pollute-the-vaal-river-and-the-air-across-mpumalanga-south-africa,en
sasol-and-others-heavily-pollute-the-vaal-river-and-the-air-across-mpumalanga-south-africa,es
sasol-and-others-heavily-pollute-the-vaal-river-and-the-air-across-mpumalanga-south-africa,fr
sasol-and-others-heavily-pollute-the-vaal-river-and-the-air-across-mpumalanga-south-africa,ar
chemical-industry-in-flix-tarragona-spain,en
chemical-industry-in-flix-tarragona-spain,cn
chemical-industry-in-flix-tarragona-spain,tr
chemical-industry-in-flix-tarragona-spain,fr
chemical-industry-in-flix-tarragona-spain,es
chemical-industry-in-flix-tarragona-spain,ar
chemical-industry-in-flix-tarragona-spain,it
pdvsa-y-escasez-de-agua-en-san-diego-de-cabrutica,en
pdvsa-y-escasez-de-agua-en-san-diego-de-cabrutica,es
pdvsa-y-escasez-de-agua-en-san-diego-de-cabrutica,ar
pdvsa-y-escasez-de-agua-en-san-diego-de-cabrutica,it
pdvsa-y-escasez-de-agua-en-san-diego-de-cabrutica,fr
pdvsa-y-escasez-de-agua-en-san-diego-de-cabrutica,cn
pdvsa-y-escasez-de-agua-en-san-diego-de-cabrutica,tr
land-grabbing-and-tiaa-pension-fund-speculation-in-maranhao-and-piaui-brazil,cn
land-grabbing-and-tiaa-pension-fund-speculation-in-maranhao-and-piaui-brazil,es
land-grabbing-and-tiaa-pension-fund-speculation-in-maranhao-and-piaui-brazil,tr
land-grabbing-and-tiaa-pension-fund-speculation-in-maranhao-and-piaui-brazil,fr
land-grabbing-and-tiaa-pension-fund-speculation-in-maranhao-and-piaui-brazil,it
land-grabbing-and-tiaa-pension-fund-speculation-in-maranhao-and-piaui-brazil,en
land-grabbing-and-tiaa-pension-fund-speculation-in-maranhao-and-piaui-brazil,ar
construccion-de-torres-electricas-en-parques-naturales-barbas-bremen-y-la-marcada-colombia,en
construccion-de-torres-electricas-en-parques-naturales-barbas-bremen-y-la-marcada-colombia,it
construccion-de-torres-electricas-en-parques-naturales-barbas-bremen-y-la-marcada-colombia,tr
construccion-de-torres-electricas-en-parques-naturales-barbas-bremen-y-la-marcada-colombia,ar
construccion-de-torres-electricas-en-parques-naturales-barbas-bremen-y-la-marcada-colombia,cn
construccion-de-torres-electricas-en-parques-naturales-barbas-bremen-y-la-marcada-colombia,fr
construccion-de-torres-electricas-en-parques-naturales-barbas-bremen-y-la-marcada-colombia,es
jaypee-cement-plant-in-hp-india,en
jaypee-cement-plant-in-hp-india,tr
jaypee-cement-plant-in-hp-india,it
jaypee-cement-plant-in-hp-india,fr
jaypee-cement-plant-in-hp-india,es
jaypee-cement-plant-in-hp-india,cn
jaypee-cement-plant-in-hp-india,ar
order-81s-effect-on-agriculture,cn
order-81s-effect-on-agriculture,es
order-81s-effect-on-agriculture,it
order-81s-effect-on-agriculture,ar
order-81s-effect-on-agriculture,en
order-81s-effect-on-agriculture,tr
order-81s-effect-on-agriculture,fr
azura-edo-independent-power-project-impacts-community-people-in-edo-state,en
azura-edo-independent-power-project-impacts-community-people-in-edo-state,es
azura-edo-independent-power-project-impacts-community-people-in-edo-state,tr
azura-edo-independent-power-project-impacts-community-people-in-edo-state,ar
azura-edo-independent-power-project-impacts-community-people-in-edo-state,cn
azura-edo-independent-power-project-impacts-community-people-in-edo-state,it
azura-edo-independent-power-project-impacts-community-people-in-edo-state,fr
mina-de-grupo-mexico-en-el-valle-de-los-cirios-baja-california-mexico,tr
mina-de-grupo-mexico-en-el-valle-de-los-cirios-baja-california-mexico,es
mina-de-grupo-mexico-en-el-valle-de-los-cirios-baja-california-mexico,fr
mina-de-grupo-mexico-en-el-valle-de-los-cirios-baja-california-mexico,ar
mina-de-grupo-mexico-en-el-valle-de-los-cirios-baja-california-mexico,it
mina-de-grupo-mexico-en-el-valle-de-los-cirios-baja-california-mexico,en
mina-de-grupo-mexico-en-el-valle-de-los-cirios-baja-california-mexico,cn
stewart-air-national-guard-base-pfa-contamination-of-city-of-newburghs-primary-water-source-washington-lake,es
stewart-air-national-guard-base-pfa-contamination-of-city-of-newburghs-primary-water-source-washington-lake,ar
stewart-air-national-guard-base-pfa-contamination-of-city-of-newburghs-primary-water-source-washington-lake,cn
stewart-air-national-guard-base-pfa-contamination-of-city-of-newburghs-primary-water-source-washington-lake,fr
stewart-air-national-guard-base-pfa-contamination-of-city-of-newburghs-primary-water-source-washington-lake,it
stewart-air-national-guard-base-pfa-contamination-of-city-of-newburghs-primary-water-source-washington-lake,en
stewart-air-national-guard-base-pfa-contamination-of-city-of-newburghs-primary-water-source-washington-lake,tr
bhopal-gas-tragedy-india,ar
bhopal-gas-tragedy-india,es
bhopal-gas-tragedy-india,en
bhopal-gas-tragedy-india,cn
bhopal-gas-tragedy-india,it
bhopal-gas-tragedy-india,fr
bhopal-gas-tragedy-india,tr
sompeta-power-plant,en
sompeta-power-plant,fr
sompeta-power-plant,cn
sompeta-power-plant,it
sompeta-power-plant,tr
sompeta-power-plant,es
sompeta-power-plant,ar
illegal-sand-mining-in-the-chakki-riverbed-himachal-pradesh,tr
illegal-sand-mining-in-the-chakki-riverbed-himachal-pradesh,es
illegal-sand-mining-in-the-chakki-riverbed-himachal-pradesh,ar
illegal-sand-mining-in-the-chakki-riverbed-himachal-pradesh,en
illegal-sand-mining-in-the-chakki-riverbed-himachal-pradesh,fr
illegal-sand-mining-in-the-chakki-riverbed-himachal-pradesh,cn
illegal-sand-mining-in-the-chakki-riverbed-himachal-pradesh,it
