color,id,name,slug
#46a546,3,PREVENTIVE resistance (precautionary phase),new-phnom-penh-airport
#ee2c2c,4,In REACTION to the implementation (during construction or operation),roma-community-evicted-from-their-camping-site-italy
#7a43b6,5,Mobilization for reparations once impacts have been felt,coal-power-plant-tirreno-power-in-vado-ligure-quiliano-italy
#999999,1,UNKNOWN,life-after-the-uranium-mines-in-buhovo-bulgaria
#7a43b6,5,Mobilization for reparations once impacts have been felt,case-of-drinking-water-supply-and-agroindustry-in-villagorgona-colombia
#7a43b6,5,Mobilization for reparations once impacts have been felt,bhobodoho-water-logging
#7a43b6,5,Mobilization for reparations once impacts have been felt,rio-guabas-valle-del-cauca-colombia
#ee2c2c,4,In REACTION to the implementation (during construction or operation),kolleru-wildlife-sanctuary-pollution-through-aqua-culture
#46a546,3,PREVENTIVE resistance (precautionary phase),proyecto-urbanistico-tierraviva-en-las-inmediaciones-de-rio-blanco-reserva-forestal
#ee2c2c,4,In REACTION to the implementation (during construction or operation),shicaohe-coal-mining-conflict-yunnan-china
#7a43b6,5,Mobilization for reparations once impacts have been felt,water-pumping-dispute-against-gold-mining-corporations-in-klerksdorp-north-west-province-south-africa
#ee2c2c,4,In REACTION to the implementation (during construction or operation),mavoor-gwalior-rayons-factory
#ee2c2c,4,In REACTION to the implementation (during construction or operation),private-development-in-kiambu-forest-near-nairobi-kenya
#46a546,3,PREVENTIVE resistance (precautionary phase),gmr-chhattisgarh-energy-limited-india
#46a546,3,PREVENTIVE resistance (precautionary phase),represa-santa-teresa-ii-cusco-peru
#ee2c2c,4,In REACTION to the implementation (during construction or operation),controversy-over-suixi-gcl-solar-power-project-in-zhanjiang-guangdong-china
#46a546,3,PREVENTIVE resistance (precautionary phase),bahia-malaga-colombia
#46a546,3,PREVENTIVE resistance (precautionary phase),songjiang-battery-projectchina
#7a43b6,5,Mobilization for reparations once impacts have been felt,chandrapur-super-thermal-power-station-india
#46a546,3,PREVENTIVE resistance (precautionary phase),no-tav-movement-against-high-speed-train-val-di-susa-italy
#ee2c2c,4,In REACTION to the implementation (during construction or operation),oil-extraction-on-bioko-island-equatorial-guinea
#ee2c2c,4,In REACTION to the implementation (during construction or operation),kori-kollo-mine-bolivia
#ee2c2c,4,In REACTION to the implementation (during construction or operation),waste-pickers-fight-exclusion-from-recycling-work-at-santiagos-eco-park-rafey-dominican-republic
#ee2c2c,4,In REACTION to the implementation (during construction or operation),gorilla-poaching-in-virunga-mountains-rwanda
#ee2c2c,4,In REACTION to the implementation (during construction or operation),port-of-antofagasta
#7a43b6,5,Mobilization for reparations once impacts have been felt,class-action-lawsuit-against-gold-companies-from-miners-with-silicosis-in-south-africa
#7a43b6,5,Mobilization for reparations once impacts have been felt,agip-spill-at-brass-terminal-nigeria
#46a546,3,PREVENTIVE resistance (precautionary phase),deocha-pachami-dewanganj-harinsingha-birbhum-coalfield-india
#ee2c2c,4,In REACTION to the implementation (during construction or operation),passante-di-mestre
#46a546,3,PREVENTIVE resistance (precautionary phase),local-populations-from-niafourang-opposing-zircon-mining-senegal
#ee2c2c,4,In REACTION to the implementation (during construction or operation),quifel-agribusiness-agrofuels-or-foodcrop-projects-in-port-loko-sierra-leone
#7a43b6,5,Mobilization for reparations once impacts have been felt,los-impactos-socioambientales-del-complejo-refinador-paraguana
#46a546,3,PREVENTIVE resistance (precautionary phase),proposed-kangaluwi-copper-mine-in-the-lower-zambezi
#ee2c2c,4,In REACTION to the implementation (during construction or operation),huadian-pingjiang-power-station
#46a546,3,PREVENTIVE resistance (precautionary phase),no-queke-lab-center
#ee2c2c,4,In REACTION to the implementation (during construction or operation),steppe-golds-ato-mine-in-tsagaan-ovoo-soum-dornod-mongolia
#46a546,3,PREVENTIVE resistance (precautionary phase),lng-medgas
#7a43b6,5,Mobilization for reparations once impacts have been felt,cutting-down-of-the-zlatibor-forest-serbia
#46a546,3,PREVENTIVE resistance (precautionary phase),construct-housing-and-retail-on-the-west-berkeley-shellmound-and-village-site-california-us
#46a546,3,PREVENTIVE resistance (precautionary phase),hydrocarbons-exploitation-off-shore-by-kosmos-energy-along-grande-cote-senegal
#ee2c2c,4,In REACTION to the implementation (during construction or operation),mudumalai-tiger-reserve-and-disputes-over-land-tamil-nadu-india
#ee2c2c,4,In REACTION to the implementation (during construction or operation),destruccion-del-sitio-sagrado-de-tacushcalco-y-contaminacion-del-rio-ceniza
#ee2c2c,4,In REACTION to the implementation (during construction or operation),illegal-housing-projects-on-flood-flow-zones
#ee2c2c,4,In REACTION to the implementation (during construction or operation),coal-power-factory-in-bargny-by-senelec-senegal
#ffc40d,2,LATENT (no visible resistance),black-earth-farming-massive-agroinvest-farming-operation-russia
#ee2c2c,4,In REACTION to the implementation (during construction or operation),roma-settlement-near-a-landfill-constantly-under-threat-of-eviction-and-evicted-to-make-way-for-the-2004-olympics-redevelopment-in-aspropyrgos-greece
#ee2c2c,4,In REACTION to the implementation (during construction or operation),petribras-oil-exploration-and-illegal-logging-in-murunahua-indigenous-reserve-ucayali-peru
,,,water-pollution-from-acid-mine-drainage-in-carolina-south-africa
#46a546,3,PREVENTIVE resistance (precautionary phase),daryan-dam-iran
#7a43b6,5,Mobilization for reparations once impacts have been felt,las-semillas-de-la-muerte
#7a43b6,5,Mobilization for reparations once impacts have been felt,la-jagua-de-ibirico-cesar-vs-drummond-colombia
#46a546,3,PREVENTIVE resistance (precautionary phase),sardar-sarovar-dam-india
#ee2c2c,4,In REACTION to the implementation (during construction or operation),incineration-and-enclosure-of-waste-threaten-informal-recycling-in-hanoi-vietnam
#ee2c2c,4,In REACTION to the implementation (during construction or operation),hoa-mac-industrial-park-resettlement-issues-duy-tien-district-vietnam
#ffc40d,2,LATENT (no visible resistance),mineria-ilegal-y-la-contaminacion-por-mercurio-en-el-callao
#ee2c2c,4,In REACTION to the implementation (during construction or operation),guiyu-national-circular-economy-industrial-park
#46a546,3,PREVENTIVE resistance (precautionary phase),dairi-lead-zinc-project-in-indonesia
#46a546,3,PREVENTIVE resistance (precautionary phase),public-participation-in-a-windfarm-licensing-case
#46a546,3,PREVENTIVE resistance (precautionary phase),playuela-christopher-colombus-landing-resort
#ffc40d,2,LATENT (no visible resistance),water-desalination-in-saudi-arabia
#ee2c2c,4,In REACTION to the implementation (during construction or operation),crisis-del-agua-en-la-zona-metropolitana-de-aguascalientes-mexico
#ee2c2c,4,In REACTION to the implementation (during construction or operation),diamond-extraction-in-the-central-kalahari-game-reserve-botswana
#ee2c2c,4,In REACTION to the implementation (during construction or operation),rio-tintos-kennecott-copper-mine-for-london-2012-olympic-medals-near-salt-lake-city-utah
#46a546,3,PREVENTIVE resistance (precautionary phase),coal-mining-in-barangay-ned-south-cotabato-philippines
#7a43b6,5,Mobilization for reparations once impacts have been felt,the-case-of-huaraz-saul-a-peruvian-farmer-versus-rwe
#46a546,3,PREVENTIVE resistance (precautionary phase),consulta-popular-en-piedras-tolima
#ee2c2c,4,In REACTION to the implementation (during construction or operation),water-mega-basins-in-the-deux-sevres-county-france
#ee2c2c,4,In REACTION to the implementation (during construction or operation),porgera-joint-venture-pjv-gold-mine-in-papua-new-guinea
#46a546,3,PREVENTIVE resistance (precautionary phase),dakatcha-woodland-biofuel-project-kenya
#46a546,3,PREVENTIVE resistance (precautionary phase),intentions-of-exploration-of-nickel-ore-in-mokra-gora-serbia
#ee2c2c,4,In REACTION to the implementation (during construction or operation),shwe-taung-cement-factory-mandalay-myanmar
#46a546,3,PREVENTIVE resistance (precautionary phase),iron-mining-in-the-penokee-hills
#999999,1,UNKNOWN,sarez-lake-issue-still-unsolved-problem-in-the-central-asia-region
#ee2c2c,4,In REACTION to the implementation (during construction or operation),kaolin-mining-by-mibal-company-braga-portugal
#46a546,3,PREVENTIVE resistance (precautionary phase),lignite-mining-jaenschwalde-nord-kerkwitz-grabko-atterwasch-germany
#7a43b6,5,Mobilization for reparations once impacts have been felt,panchet-dam-and-the-damodar-valley-project-jharkhand-india
#46a546,3,PREVENTIVE resistance (precautionary phase),proyecto-minero-cerro-del-gallo-guanajuato-mexico
#46a546,3,PREVENTIVE resistance (precautionary phase),coal-power-plant-sostanj-tes-6-slovenia
#ee2c2c,4,In REACTION to the implementation (during construction or operation),permission-granted-to-release-one-million-tonnes-of-wastewater-into-the-sea-from-fukushima-nuclear-power-plant
#46a546,3,PREVENTIVE resistance (precautionary phase),kavango-oil-botswana-namibia
#46a546,3,PREVENTIVE resistance (precautionary phase),mont-saint-michel
#ee2c2c,4,In REACTION to the implementation (during construction or operation),parque-solar-nueva-xcala-tlaxcala-mexico
#7a43b6,5,Mobilization for reparations once impacts have been felt,fertiliser-plant-blast-in-toulouse-france
#46a546,3,PREVENTIVE resistance (precautionary phase),sao-manoel-hydroelectric-dam-mato-grosso-para-brazil
#ee2c2c,4,In REACTION to the implementation (during construction or operation),statoil-ignores-native-entitlement-opinion-on-deep-sea-oil-drilling
#ee2c2c,4,In REACTION to the implementation (during construction or operation),thai-waste-pickers-livelihoods-threatened-by-continued-waste-imports
#ee2c2c,4,In REACTION to the implementation (during construction or operation),conflict-of-the-horto
#ee2c2c,4,In REACTION to the implementation (during construction or operation),peasant-communities-against-soy-expansion-in-northeastern-tocantins-brazil
#ee2c2c,4,In REACTION to the implementation (during construction or operation),polish-farmers-protest-poland
#ee2c2c,4,In REACTION to the implementation (during construction or operation),kumtor-gold-mine-krygyzstan
#ee2c2c,4,In REACTION to the implementation (during construction or operation),ooi-nuclear-plants-fukui-prefecture-japan
#46a546,3,PREVENTIVE resistance (precautionary phase),wastepickers-mobilization-against-the-carbonization-of-solid-waste-rondonia-brazil
#ee2c2c,4,In REACTION to the implementation (during construction or operation),empresa-minera-kumurama-y-el-ingenio-andacaba
#7a43b6,5,Mobilization for reparations once impacts have been felt,the-illegal-logging-of-the-maydanki-lake-forest-by-the-turkish-backed-forces-in-afrin-syria
#7a43b6,5,Mobilization for reparations once impacts have been felt,enel-coal-power-plant-in-la-spezia
#7a43b6,5,Mobilization for reparations once impacts have been felt,conservation-of-natural-sal-forest-and-settle-the-rights-of-indigenous-garo-and-kouch-community-bangladesh
#ffc40d,2,LATENT (no visible resistance),wastepickers-face-better-conditions-due-to-international-cooperation-efforts-in-north-eastern-jordan
#46a546,3,PREVENTIVE resistance (precautionary phase),clyde-river
#ee2c2c,4,In REACTION to the implementation (during construction or operation),comunidad-de-catacaos-vs-sodalicio
#46a546,3,PREVENTIVE resistance (precautionary phase),save-akamas
#ee2c2c,4,In REACTION to the implementation (during construction or operation),testet-dam-france
#ee2c2c,4,In REACTION to the implementation (during construction or operation),banana-plantations-and-logging-in-mount-apo-natural-park-near-magpet-cotabato-mindanao
#ee2c2c,4,In REACTION to the implementation (during construction or operation),deforestacion-en-la-reserva-bosawas
#7a43b6,5,Mobilization for reparations once impacts have been felt,roma-communities-see-their-access-to-water-shut-down-during-heatwave-in-gulacs-and-in-nyiregyhaza-hungary
#ee2c2c,4,In REACTION to the implementation (during construction or operation),ageing-bugey-npp-threatens-geneva-france
#7a43b6,5,Mobilization for reparations once impacts have been felt,kilwa-mine
#7a43b6,5,Mobilization for reparations once impacts have been felt,dbcp-and-male-infertility-in-lathrop-california
#ee2c2c,4,In REACTION to the implementation (during construction or operation),stop
#46a546,3,PREVENTIVE resistance (precautionary phase),kanyika-niobium-project-malawi
#7a43b6,5,Mobilization for reparations once impacts have been felt,illegal-waste-dump-in-the-middle-of-a-roma-community-local-roma-activists-advocate-for-environmental-justice-slovakia
#46a546,3,PREVENTIVE resistance (precautionary phase),valle-de-elqui-teck-pan-pacific
#46a546,3,PREVENTIVE resistance (precautionary phase),belgrade-waterfront-project-serbia
#ee2c2c,4,In REACTION to the implementation (during construction or operation),baram-dam-blockade-malaysia
#46a546,3,PREVENTIVE resistance (precautionary phase),akita-coal-fired-power-project
#7a43b6,5,Mobilization for reparations once impacts have been felt,mayor-proyecto-de-explotacion-de-niobio-en-el-mundo-en-el-municipio-de-araxa-mg
#ee2c2c,4,In REACTION to the implementation (during construction or operation),shrimp-farming-in-muisne-ecuador
#ee2c2c,4,In REACTION to the implementation (during construction or operation),deforestacion-en-selva-peruana-por-cultivo-de-palma-de-aceite-peru
#46a546,3,PREVENTIVE resistance (precautionary phase),strateco-resources-uranium-mine-the-matoush-project
#46a546,3,PREVENTIVE resistance (precautionary phase),baleia-wind-power-complex-in-ceara-brasil
#46a546,3,PREVENTIVE resistance (precautionary phase),hidroaysen-hydroelectric-project-chile
