UID,name,environmental_impact
lead-poisoning-by-a-lead-mining-and-smelting-company-in-yunnan-china,Food insecurity (crop damage),
lead-poisoning-by-a-lead-mining-and-smelting-company-in-yunnan-china,"Surface water pollution / Decreasing water (physico-chemical, biological) quality",
lead-poisoning-by-a-lead-mining-and-smelting-company-in-yunnan-china,Groundwater pollution or depletion,
lead-poisoning-by-a-lead-mining-and-smelting-company-in-yunnan-china,Soil contamination,
lead-poisoning-by-a-lead-mining-and-smelting-company-in-yunnan-china,Other Environmental impacts,
lead-poisoning-by-a-lead-mining-and-smelting-company-in-yunnan-china,Soil erosion,
lead-poisoning-by-a-lead-mining-and-smelting-company-in-yunnan-china,Mine tailing spills,
escalante-massacre-of-agrarian-activists-negros-occidental-philippines,"Biodiversity loss (wildlife, agro-diversity)",
escalante-massacre-of-agrarian-activists-negros-occidental-philippines,Food insecurity (crop damage),
firestone-bridgestone-rubber-plantations-liberia,Air pollution,
firestone-bridgestone-rubber-plantations-liberia,"Biodiversity loss (wildlife, agro-diversity)",
firestone-bridgestone-rubber-plantations-liberia,Loss of landscape/aesthetic degradation,
firestone-bridgestone-rubber-plantations-liberia,Deforestation and loss of vegetation cover,
firestone-bridgestone-rubber-plantations-liberia,"Surface water pollution / Decreasing water (physico-chemical, biological) quality",
firestone-bridgestone-rubber-plantations-liberia,Groundwater pollution or depletion,
totalenergies-offshore-oil-and-gas-extraction-south-africa,"Biodiversity loss (wildlife, agro-diversity)",
totalenergies-offshore-oil-and-gas-extraction-south-africa,Global warming,
totalenergies-offshore-oil-and-gas-extraction-south-africa,Oil spills,
blood-sugar-land-grab-by-phnom-penh-sugar-company-kampong-speu-cambodia,"Biodiversity loss (wildlife, agro-diversity)",
blood-sugar-land-grab-by-phnom-penh-sugar-company-kampong-speu-cambodia,Food insecurity (crop damage),
blood-sugar-land-grab-by-phnom-penh-sugar-company-kampong-speu-cambodia,Loss of landscape/aesthetic degradation,
blood-sugar-land-grab-by-phnom-penh-sugar-company-kampong-speu-cambodia,Soil contamination,
blood-sugar-land-grab-by-phnom-penh-sugar-company-kampong-speu-cambodia,Waste overflow,
blood-sugar-land-grab-by-phnom-penh-sugar-company-kampong-speu-cambodia,Deforestation and loss of vegetation cover,
blood-sugar-land-grab-by-phnom-penh-sugar-company-kampong-speu-cambodia,"Surface water pollution / Decreasing water (physico-chemical, biological) quality",
blood-sugar-land-grab-by-phnom-penh-sugar-company-kampong-speu-cambodia,Reduced ecological / hydrological connectivity,
blood-sugar-land-grab-by-phnom-penh-sugar-company-kampong-speu-cambodia,Air pollution,
blood-sugar-land-grab-by-phnom-penh-sugar-company-kampong-speu-cambodia,Soil erosion,
blood-sugar-land-grab-by-phnom-penh-sugar-company-kampong-speu-cambodia,Groundwater pollution or depletion,
blood-sugar-land-grab-by-phnom-penh-sugar-company-kampong-speu-cambodia,Noise pollution,
first-oil-spill-at-akipelai-community-nigeria,Air pollution,
first-oil-spill-at-akipelai-community-nigeria,"Biodiversity loss (wildlife, agro-diversity)",
first-oil-spill-at-akipelai-community-nigeria,Food insecurity (crop damage),
first-oil-spill-at-akipelai-community-nigeria,Genetic contamination,
first-oil-spill-at-akipelai-community-nigeria,Loss of landscape/aesthetic degradation,
first-oil-spill-at-akipelai-community-nigeria,Soil contamination,
first-oil-spill-at-akipelai-community-nigeria,Waste overflow,
first-oil-spill-at-akipelai-community-nigeria,Oil spills,
first-oil-spill-at-akipelai-community-nigeria,Deforestation and loss of vegetation cover,
first-oil-spill-at-akipelai-community-nigeria,"Surface water pollution / Decreasing water (physico-chemical, biological) quality",
first-oil-spill-at-akipelai-community-nigeria,Groundwater pollution or depletion,
nuclear-power-plans-uae,"Biodiversity loss (wildlife, agro-diversity)",
nuclear-power-plans-uae,Waste overflow,
nuclear-power-plans-uae,Other Environmental impacts,
jindal-steel-plant-at-salboni-west-bengal-india,Air pollution,
jindal-steel-plant-at-salboni-west-bengal-india,Food insecurity (crop damage),
jindal-steel-plant-at-salboni-west-bengal-india,Loss of landscape/aesthetic degradation,
jindal-steel-plant-at-salboni-west-bengal-india,Noise pollution,
jindal-steel-plant-at-salboni-west-bengal-india,Deforestation and loss of vegetation cover,
jindal-steel-plant-at-salboni-west-bengal-india,Groundwater pollution or depletion,
afungi-lng-construction-site,Air pollution,
afungi-lng-construction-site,Oil spills,
afungi-lng-construction-site,Reduced ecological / hydrological connectivity,
afungi-lng-construction-site,Groundwater pollution or depletion,
afungi-lng-construction-site,"Biodiversity loss (wildlife, agro-diversity)",
afungi-lng-construction-site,Global warming,
afungi-lng-construction-site,Deforestation and loss of vegetation cover,
afungi-lng-construction-site,Soil erosion,
afungi-lng-construction-site,Large-scale disturbance of hydro and geological systems,
afungi-lng-construction-site,"Floods (river, coastal, mudflow)",
afungi-lng-construction-site,Food insecurity (crop damage),
afungi-lng-construction-site,Soil contamination,
afungi-lng-construction-site,"Surface water pollution / Decreasing water (physico-chemical, biological) quality",
afungi-lng-construction-site,Loss of landscape/aesthetic degradation,
afungi-lng-construction-site,Noise pollution,
capulalpam-de-mendez-contra-natividad-oaxaca,Air pollution,
capulalpam-de-mendez-contra-natividad-oaxaca,"Biodiversity loss (wildlife, agro-diversity)",
capulalpam-de-mendez-contra-natividad-oaxaca,Food insecurity (crop damage),
capulalpam-de-mendez-contra-natividad-oaxaca,Loss of landscape/aesthetic degradation,
capulalpam-de-mendez-contra-natividad-oaxaca,Soil contamination,
capulalpam-de-mendez-contra-natividad-oaxaca,Waste overflow,
capulalpam-de-mendez-contra-natividad-oaxaca,Deforestation and loss of vegetation cover,
capulalpam-de-mendez-contra-natividad-oaxaca,"Surface water pollution / Decreasing water (physico-chemical, biological) quality",
capulalpam-de-mendez-contra-natividad-oaxaca,Groundwater pollution or depletion,
capulalpam-de-mendez-contra-natividad-oaxaca,Large-scale disturbance of hydro and geological systems,
capulalpam-de-mendez-contra-natividad-oaxaca,Mine tailing spills,
tomato-farmers-of-immokalee-florida,"Biodiversity loss (wildlife, agro-diversity)",
tomato-farmers-of-immokalee-florida,Soil contamination,
tomato-farmers-of-immokalee-florida,Groundwater pollution or depletion,
doloo-tea-workers-against-greenfield-airport-assam,Food insecurity (crop damage),
doloo-tea-workers-against-greenfield-airport-assam,Deforestation and loss of vegetation cover,
doloo-tea-workers-against-greenfield-airport-assam,Air pollution,
doloo-tea-workers-against-greenfield-airport-assam,"Biodiversity loss (wildlife, agro-diversity)",
doloo-tea-workers-against-greenfield-airport-assam,Global warming,
doloo-tea-workers-against-greenfield-airport-assam,Loss of landscape/aesthetic degradation,
doloo-tea-workers-against-greenfield-airport-assam,Noise pollution,
doloo-tea-workers-against-greenfield-airport-assam,Waste overflow,
doloo-tea-workers-against-greenfield-airport-assam,"Surface water pollution / Decreasing water (physico-chemical, biological) quality",
doloo-tea-workers-against-greenfield-airport-assam,Groundwater pollution or depletion,
palo-viejo,"Biodiversity loss (wildlife, agro-diversity)",
palo-viejo,"Floods (river, coastal, mudflow)",
palo-viejo,Food insecurity (crop damage),
palo-viejo,Loss of landscape/aesthetic degradation,
palo-viejo,Soil erosion,
palo-viejo,Deforestation and loss of vegetation cover,
palo-viejo,"Surface water pollution / Decreasing water (physico-chemical, biological) quality",
palo-viejo,Large-scale disturbance of hydro and geological systems,
palo-viejo,Reduced ecological / hydrological connectivity,
palo-viejo,Desertification/Drought,
palo-viejo,Global warming,
palo-viejo,Noise pollution,
roma-community-stop-the-demolition-of-their-houses-in-perpignan-france,Noise pollution,
proposed-high-grand-falls-multipurpose-dam-kenya,"Biodiversity loss (wildlife, agro-diversity)",
proposed-high-grand-falls-multipurpose-dam-kenya,Food insecurity (crop damage),
proposed-high-grand-falls-multipurpose-dam-kenya,Soil erosion,
proposed-high-grand-falls-multipurpose-dam-kenya,Deforestation and loss of vegetation cover,
proposed-high-grand-falls-multipurpose-dam-kenya,"Surface water pollution / Decreasing water (physico-chemical, biological) quality",
proposed-high-grand-falls-multipurpose-dam-kenya,Groundwater pollution or depletion,
proposed-high-grand-falls-multipurpose-dam-kenya,Large-scale disturbance of hydro and geological systems,
proposed-high-grand-falls-multipurpose-dam-kenya,Reduced ecological / hydrological connectivity,
mersinli-wind-farm-turkey,"Biodiversity loss (wildlife, agro-diversity)",
mersinli-wind-farm-turkey,Loss of landscape/aesthetic degradation,
mersinli-wind-farm-turkey,Noise pollution,
mersinli-wind-farm-turkey,Deforestation and loss of vegetation cover,
mersinli-wind-farm-turkey,Reduced ecological / hydrological connectivity,
kushiro-coal-fired-power-plant,Noise pollution,
kushiro-coal-fired-power-plant,"Surface water pollution / Decreasing water (physico-chemical, biological) quality",
kushiro-coal-fired-power-plant,Air pollution,
kushiro-coal-fired-power-plant,Global warming,
kushiro-coal-fired-power-plant,Loss of landscape/aesthetic degradation,
kushiro-coal-fired-power-plant,Mine tailing spills,
hambantota-deep-seaport-and-the-projected-industrial-zone-sri-lanka,Oil spills,
hambantota-deep-seaport-and-the-projected-industrial-zone-sri-lanka,"Surface water pollution / Decreasing water (physico-chemical, biological) quality",
hambantota-deep-seaport-and-the-projected-industrial-zone-sri-lanka,Other Environmental impacts,
kayerekera-uranium-extraction-malawi,Air pollution,
kayerekera-uranium-extraction-malawi,"Biodiversity loss (wildlife, agro-diversity)",
kayerekera-uranium-extraction-malawi,Desertification/Drought,
kayerekera-uranium-extraction-malawi,Fires,
kayerekera-uranium-extraction-malawi,"Floods (river, coastal, mudflow)",
kayerekera-uranium-extraction-malawi,Food insecurity (crop damage),
kayerekera-uranium-extraction-malawi,Genetic contamination,
kayerekera-uranium-extraction-malawi,Global warming,
kayerekera-uranium-extraction-malawi,Loss of landscape/aesthetic degradation,
kayerekera-uranium-extraction-malawi,Noise pollution,
kayerekera-uranium-extraction-malawi,Soil contamination,
kayerekera-uranium-extraction-malawi,Soil erosion,
kayerekera-uranium-extraction-malawi,Waste overflow,
kayerekera-uranium-extraction-malawi,Deforestation and loss of vegetation cover,
kayerekera-uranium-extraction-malawi,"Surface water pollution / Decreasing water (physico-chemical, biological) quality",
kayerekera-uranium-extraction-malawi,Groundwater pollution or depletion,
kayerekera-uranium-extraction-malawi,Large-scale disturbance of hydro and geological systems,
kayerekera-uranium-extraction-malawi,Reduced ecological / hydrological connectivity,
kayerekera-uranium-extraction-malawi,Mine tailing spills,
pollution-from-niksic-steel-factory-montenegro,Air pollution,
pollution-from-niksic-steel-factory-montenegro,Loss of landscape/aesthetic degradation,
pollution-from-niksic-steel-factory-montenegro,Soil contamination,
pollution-from-niksic-steel-factory-montenegro,"Surface water pollution / Decreasing water (physico-chemical, biological) quality",
pollution-from-niksic-steel-factory-montenegro,"Biodiversity loss (wildlife, agro-diversity)",
pollution-from-niksic-steel-factory-montenegro,Groundwater pollution or depletion,
a-proposed-copper-mine-on-a-land-that-is-sacred-to-the-apache-indigenous-of-arizona-usa,Desertification/Drought,
a-proposed-copper-mine-on-a-land-that-is-sacred-to-the-apache-indigenous-of-arizona-usa,"Biodiversity loss (wildlife, agro-diversity)",
a-proposed-copper-mine-on-a-land-that-is-sacred-to-the-apache-indigenous-of-arizona-usa,"Floods (river, coastal, mudflow)",
a-proposed-copper-mine-on-a-land-that-is-sacred-to-the-apache-indigenous-of-arizona-usa,Loss of landscape/aesthetic degradation,
a-proposed-copper-mine-on-a-land-that-is-sacred-to-the-apache-indigenous-of-arizona-usa,Soil contamination,
a-proposed-copper-mine-on-a-land-that-is-sacred-to-the-apache-indigenous-of-arizona-usa,Soil erosion,
a-proposed-copper-mine-on-a-land-that-is-sacred-to-the-apache-indigenous-of-arizona-usa,Waste overflow,
a-proposed-copper-mine-on-a-land-that-is-sacred-to-the-apache-indigenous-of-arizona-usa,Groundwater pollution or depletion,
a-proposed-copper-mine-on-a-land-that-is-sacred-to-the-apache-indigenous-of-arizona-usa,Mine tailing spills,
nouveau-nonde-graphite-project-quebec-canada,"Biodiversity loss (wildlife, agro-diversity)",
nouveau-nonde-graphite-project-quebec-canada,Loss of landscape/aesthetic degradation,
nouveau-nonde-graphite-project-quebec-canada,Noise pollution,
nouveau-nonde-graphite-project-quebec-canada,Deforestation and loss of vegetation cover,
nouveau-nonde-graphite-project-quebec-canada,Air pollution,
nouveau-nonde-graphite-project-quebec-canada,Food insecurity (crop damage),
nouveau-nonde-graphite-project-quebec-canada,Global warming,
nouveau-nonde-graphite-project-quebec-canada,Soil contamination,
nouveau-nonde-graphite-project-quebec-canada,Waste overflow,
nouveau-nonde-graphite-project-quebec-canada,"Surface water pollution / Decreasing water (physico-chemical, biological) quality",
nouveau-nonde-graphite-project-quebec-canada,Groundwater pollution or depletion,
nouveau-nonde-graphite-project-quebec-canada,Large-scale disturbance of hydro and geological systems,
nouveau-nonde-graphite-project-quebec-canada,Reduced ecological / hydrological connectivity,
nouveau-nonde-graphite-project-quebec-canada,Mine tailing spills,
itoiz-dam-spain,"Biodiversity loss (wildlife, agro-diversity)",
itoiz-dam-spain,Loss of landscape/aesthetic degradation,
itoiz-dam-spain,Deforestation and loss of vegetation cover,
itoiz-dam-spain,"Surface water pollution / Decreasing water (physico-chemical, biological) quality",
itoiz-dam-spain,Large-scale disturbance of hydro and geological systems,
itoiz-dam-spain,Reduced ecological / hydrological connectivity,
itoiz-dam-spain,Other Environmental impacts,
itoiz-dam-spain,Groundwater pollution or depletion,
